"STORE_ID","PRODUCT_ID","MIN_SPACE","MAX_SPACE"
1239,"X005",1,2
1239,"X006",2,6
1239,"X007",5,12
1239,"X008",0,1
1239,"X009",5,12
1239,"X010",2,6
1239,"X011",0,1
1239,"X012",2,6
1239,"X013",1,2
1239,"X014",5,12
1239,"X015",0,1
1239,"X016",5,12
1239,"X017",0,1
1239,"X018",4,9
1239,"X019",5,12
1239,"X020",4,10
1239,"X021",2,4
1239,"X022",1,2
1239,"X023",4,9
1239,"X024",2,5
1239,"X025",0,1
1239,"X026",3,8
1239,"X027",0,0
1239,"X028",2,6
1239,"X029",2,6
1239,"X030",4,11
1239,"X031",4,11
1239,"X032",4,10
1239,"X033",4,10
1239,"X034",4,9
1239,"X035",4,10
1239,"X036",4,10
1239,"X037",1,2
1239,"X038",4,10
1239,"X039",5,12
1239,"X040",1,2
1239,"X041",2,5
1239,"X042",2,5
1239,"X043",2,4
1239,"X044",0,0
1239,"X045",1,2
1239,"X046",4,9
1239,"X047",2,6
1239,"X048",3,8
1239,"X049",0,0
1239,"X050",0,1
1239,"X051",3,8
1239,"X052",2,5
1239,"X053",4,9
1239,"X054",1,2
1239,"X055",2,5
1239,"X056",3,8
1239,"X057",3,8
1239,"X058",2,6
1239,"X059",3,8
1239,"X060",5,12
1239,"X061",0,1
1239,"X062",2,6
1239,"X063",0,1
1239,"X064",2,5
1239,"X065",5,12
1239,"X066",0,0
1239,"X067",2,4
1239,"X068",2,5
1239,"X069",4,10
1239,"X070",2,5
1239,"X071",4,10
1239,"X072",0,0
1239,"X073",2,5
1239,"X074",2,5
1239,"X075",3,8
1239,"X076",0,1
1239,"X077",2,5
1239,"X078",2,5
1239,"X079",0,0
1239,"X080",2,4
1239,"X081",2,5
1239,"X082",1,2
1239,"X083",0,0
1239,"X084",2,6
1239,"X085",2,4
1239,"X086",2,6
1239,"X087",4,10
1239,"X088",4,10
1239,"X089",2,4
1239,"X090",4,9
1239,"X091",4,9
1239,"X092",2,4
1239,"X093",5,12
1239,"X094",3,8
1239,"X095",2,6
1239,"X096",2,4
1239,"X097",4,9
1239,"X098",2,5
1239,"X099",2,5
1239,"X100",4,11
1240,"X001",5,12
1240,"X002",3,8
1240,"X003",4,9
1240,"X004",3,8
1240,"X005",1,2
1240,"X006",2,4
1240,"X007",5,12
1240,"X008",4,10
1240,"X009",0,1
1240,"X010",5,12
1240,"X011",2,4
1240,"X012",5,12
1240,"X013",0,0
1240,"X014",2,5
1240,"X015",0,0
1240,"X016",2,4
1240,"X017",5,12
1240,"X018",4,10
1240,"X019",0,1
1240,"X020",5,12
1240,"X021",4,10
1240,"X022",4,10
1240,"X023",5,12
1240,"X024",4,11
1240,"X025",3,8
1240,"X026",2,4
1240,"X027",4,11
1240,"X028",4,9
1240,"X029",5,12
1240,"X030",4,11
1240,"X031",4,11
1240,"X032",4,11
1240,"X033",4,10
1240,"X034",4,9
1240,"X035",2,6
1240,"X036",1,2
1240,"X037",0,1
1240,"X038",2,5
1240,"X039",4,10
1240,"X040",4,9
1240,"X041",1,2
1240,"X042",5,12
1240,"X043",4,11
1240,"X044",2,5
1240,"X045",2,4
1240,"X046",2,5
1240,"X047",5,12
1240,"X048",0,1
1240,"X049",0,1
1240,"X050",5,12
1240,"X051",0,0
1240,"X052",4,11
1240,"X053",2,5
1240,"X054",2,4
1240,"X055",2,4
1240,"X056",4,11
1240,"X057",4,9
1240,"X058",2,6
1240,"X059",0,1
1240,"X060",2,6
1240,"X061",1,2
1240,"X062",0,1
1240,"X063",3,8
1240,"X064",2,5
1240,"X065",0,0
1240,"X066",2,4
1240,"X067",0,0
1240,"X068",4,10
1240,"X069",5,12
1240,"X070",4,10
1240,"X071",0,1
1240,"X072",2,6
1240,"X073",4,10
1240,"X074",4,9
1240,"X075",4,11
1240,"X076",4,11
1240,"X077",4,11
1240,"X078",2,5
1240,"X079",2,5
1240,"X080",1,2
1240,"X081",4,11
1240,"X082",4,11
1240,"X083",0,1
1240,"X084",1,2
1240,"X085",4,10
1240,"X086",1,2
1240,"X087",2,6
1240,"X088",2,4
1240,"X089",0,1
1240,"X090",2,5
1240,"X091",4,10
1240,"X092",1,2
1240,"X093",4,11
1240,"X094",2,5
1240,"X095",2,4
1240,"X096",3,8
1240,"X097",4,11
1240,"X098",2,5
1240,"X099",1,2
1240,"X100",0,1
1241,"X001",0,1
1241,"X002",2,4
1241,"X003",4,9
1241,"X004",5,12
1241,"X005",1,2
1241,"X006",4,10
1241,"X007",5,12
1241,"X008",2,6
1241,"X009",2,6
1241,"X010",5,12
1241,"X011",4,10
1241,"X012",2,4
1241,"X013",0,0
1241,"X014",0,1
1241,"X015",3,8
1241,"X016",4,9
1241,"X017",4,10
1241,"X018",2,4
1241,"X019",2,5
1241,"X020",4,10
1241,"X021",0,1
1241,"X022",3,8
1241,"X023",2,6
1241,"X024",4,11
1241,"X025",2,5
1241,"X026",0,1
1241,"X027",4,10
1241,"X028",1,2
1241,"X029",4,9
1241,"X030",1,2
1241,"X031",2,6
1241,"X032",2,4
1241,"X033",2,5
1241,"X034",0,1
1241,"X035",0,0
1241,"X036",4,11
1241,"X037",1,2
1241,"X038",4,9
1241,"X039",2,4
1241,"X040",4,11
1241,"X041",0,1
1241,"X042",4,11
1241,"X043",5,12
1241,"X044",2,4
1241,"X045",2,4
1241,"X046",3,8
1241,"X047",2,4
1241,"X048",4,11
1241,"X049",1,2
1241,"X050",4,11
1241,"X051",4,9
1241,"X052",4,11
1241,"X053",2,5
1241,"X054",2,6
1241,"X055",2,5
1241,"X056",4,10
1241,"X057",2,5
1241,"X058",2,6
1241,"X059",3,8
1241,"X060",4,11
1241,"X061",3,8
1241,"X062",2,4
1241,"X063",4,9
1241,"X064",3,8
1241,"X065",3,8
1241,"X066",0,0
1241,"X067",4,10
1241,"X068",3,8
1241,"X069",1,2
1241,"X070",1,2
1241,"X071",5,12
1241,"X072",1,2
1241,"X073",2,5
1241,"X074",1,2
1241,"X075",0,1
1241,"X076",4,11
1241,"X077",1,2
1241,"X078",3,8
1241,"X079",5,12
1241,"X080",2,4
1241,"X081",3,8
1241,"X082",3,8
1241,"X083",5,12
1241,"X084",4,9
1241,"X085",0,0
1241,"X086",2,6
1241,"X087",4,9
1241,"X088",3,8
1241,"X089",4,11
1241,"X090",2,6
1241,"X091",4,9
1241,"X092",4,11
1241,"X093",4,9
1241,"X094",0,1
1241,"X095",4,11
1241,"X096",4,9
1241,"X097",2,5
1241,"X098",1,2
1241,"X099",4,10
1241,"X100",5,12
1242,"X001",3,8
1242,"X002",2,5
1242,"X003",4,9
1242,"X004",3,8
1242,"X005",5,12
1242,"X006",2,5
1242,"X007",4,9
1242,"X008",5,12
1242,"X009",1,2
1242,"X010",4,11
1242,"X011",0,0
1242,"X012",4,11
1242,"X013",1,2
1242,"X014",0,1
1242,"X015",3,8
1242,"X016",0,0
1242,"X017",4,9
1242,"X018",5,12
1242,"X019",3,8
1242,"X020",3,8
1242,"X021",4,10
1242,"X022",0,1
1242,"X023",2,6
1242,"X024",0,1
1242,"X025",2,6
1242,"X026",0,1
1242,"X027",0,0
1242,"X028",4,10
1242,"X029",0,1
1242,"X030",4,10
1242,"X031",3,8
1242,"X032",3,8
1242,"X033",5,12
1242,"X034",2,4
1242,"X035",2,5
1242,"X036",2,4
1242,"X037",4,11
1242,"X038",2,6
1242,"X039",1,2
1242,"X040",4,10
1242,"X041",4,9
1242,"X042",4,11
1242,"X043",4,11
1242,"X044",2,5
1242,"X045",4,10
1242,"X046",1,2
1242,"X047",2,4
1242,"X048",4,11
1242,"X049",4,11
1242,"X050",2,4
1242,"X051",5,12
1242,"X052",4,10
1242,"X053",0,0
1242,"X054",1,2
1242,"X055",4,9
1242,"X056",4,9
1242,"X057",2,5
1242,"X058",2,6
1242,"X059",4,9
1242,"X060",1,2
1242,"X061",0,1
1242,"X062",2,4
1242,"X063",4,11
1242,"X064",2,5
1242,"X065",1,2
1242,"X066",2,5
1242,"X067",2,5
1242,"X068",2,6
1242,"X069",2,5
1242,"X070",3,8
1242,"X071",0,1
1242,"X072",0,0
1242,"X073",4,9
1242,"X074",4,11
1242,"X075",1,2
1242,"X076",3,8
1242,"X077",2,6
1242,"X078",3,8
1242,"X079",2,5
1242,"X080",1,2
1242,"X081",4,9
1242,"X082",2,5
1242,"X083",4,11
1242,"X084",0,1
1242,"X085",2,4
1242,"X086",3,8
1242,"X087",2,4
1242,"X088",5,12
1242,"X089",4,9
1242,"X090",1,2
1242,"X091",3,8
1242,"X092",2,4
1242,"X093",5,12
1242,"X094",0,0
1242,"X095",0,0
1242,"X096",0,0
1242,"X097",2,6
1242,"X098",4,11
1242,"X099",4,11
1242,"X100",2,4
1243,"X001",4,11
1243,"X002",4,10
1243,"X003",0,1
1243,"X004",4,10
1243,"X005",2,6
1243,"X006",4,9
1243,"X007",0,0
1243,"X008",4,11
1243,"X009",3,8
1243,"X010",0,0
1243,"X011",4,9
1243,"X012",0,1
1243,"X013",0,0
1243,"X014",1,2
1243,"X015",3,8
1243,"X016",1,2
1243,"X017",5,12
1243,"X018",4,11
1243,"X019",4,9
1243,"X020",1,2
1243,"X021",4,10
1243,"X022",1,2
1243,"X023",0,1
1243,"X024",3,8
1243,"X025",2,5
1243,"X026",0,1
1243,"X027",4,9
1243,"X028",0,1
1243,"X029",3,8
1243,"X030",4,11
1243,"X031",4,9
1243,"X032",2,6
1243,"X033",1,2
1243,"X034",3,8
1243,"X035",4,10
1243,"X036",4,11
1243,"X037",4,10
1243,"X038",4,11
1243,"X039",5,12
1243,"X040",3,8
1243,"X041",4,10
1243,"X042",4,9
1243,"X043",1,2
1243,"X044",2,6
1243,"X045",3,8
1243,"X046",0,1
1243,"X047",2,5
1243,"X048",4,11
1243,"X049",3,8
1243,"X050",1,2
1243,"X051",3,8
1243,"X052",4,11
1243,"X053",4,9
1243,"X054",1,2
1243,"X055",4,10
1243,"X056",4,11
1243,"X057",0,1
1243,"X058",5,12
1243,"X059",0,1
1243,"X060",0,0
1243,"X061",2,4
1243,"X062",2,4
1243,"X063",4,9
1243,"X064",0,0
1243,"X065",3,8
1243,"X066",2,6
1243,"X067",2,4
1243,"X068",1,2
1243,"X069",2,5
1243,"X070",2,6
1243,"X071",4,11
1243,"X072",2,4
1243,"X073",2,6
1243,"X074",0,0
1243,"X075",0,0
1243,"X076",1,2
1243,"X077",2,4
1243,"X078",4,9
1243,"X079",0,1
1243,"X080",0,1
1243,"X081",3,8
1243,"X082",0,1
1243,"X083",3,8
1243,"X084",2,4
1243,"X085",4,10
1243,"X086",4,9
1243,"X087",0,0
1243,"X088",0,0
1243,"X089",4,9
1243,"X090",1,2
1243,"X091",4,11
1243,"X092",2,5
1243,"X093",3,8
1243,"X094",4,10
1243,"X095",0,0
1243,"X096",1,2
1243,"X097",0,0
1243,"X098",4,9
1243,"X099",2,4
1243,"X100",0,0
1244,"X001",0,1
1244,"X002",5,12
1244,"X003",4,9
1244,"X004",2,6
1244,"X005",1,2
1244,"X006",4,10
1244,"X007",4,10
1244,"X008",0,0
1244,"X009",5,12
1244,"X010",2,5
1244,"X011",2,6
1244,"X012",2,6
1244,"X013",0,1
1244,"X014",3,8
1244,"X015",0,0
1244,"X016",4,9
1244,"X017",2,5
1244,"X018",2,5
1244,"X019",3,8
1244,"X020",0,1
1244,"X021",4,9
1244,"X022",2,6
1244,"X023",2,6
1244,"X024",0,0
1244,"X025",4,9
1244,"X026",2,4
1244,"X027",5,12
1244,"X028",0,0
1244,"X029",1,2
1244,"X030",4,11
1244,"X031",1,2
1244,"X032",0,0
1244,"X033",5,12
1244,"X034",2,6
1244,"X035",2,6
1244,"X036",0,1
1244,"X037",0,0
1244,"X038",5,12
1244,"X039",4,9
1244,"X040",4,11
1244,"X041",4,9
1244,"X042",1,2
1244,"X043",4,9
1244,"X044",2,4
1244,"X045",4,10
1244,"X046",0,1
1244,"X047",0,1
1244,"X048",0,1
1244,"X049",2,6
1244,"X050",5,12
1244,"X051",4,9
1244,"X052",0,0
1244,"X053",4,11
1244,"X054",2,5
1244,"X055",0,1
1244,"X056",2,5
1244,"X057",4,10
1244,"X058",3,8
1244,"X059",0,0
1244,"X060",4,11
1244,"X061",2,5
1244,"X062",2,5
1244,"X063",4,9
1244,"X064",4,9
1244,"X065",3,8
1244,"X066",4,10
1244,"X067",4,9
1244,"X068",3,8
1244,"X069",4,10
1244,"X070",3,8
1244,"X071",3,8
1244,"X072",2,5
1244,"X073",4,9
1244,"X074",5,12
1244,"X075",2,6
1244,"X076",4,10
1244,"X077",3,8
1244,"X078",4,11
1244,"X079",2,6
1244,"X080",2,5
1244,"X081",0,0
1244,"X082",4,10
1244,"X083",4,11
1244,"X084",4,11
1244,"X085",3,8
1244,"X086",1,2
1244,"X087",1,2
1244,"X088",4,11
1244,"X089",4,9
1244,"X090",0,1
1244,"X091",4,9
1244,"X092",5,12
1244,"X093",1,2
1244,"X094",0,1
1244,"X095",2,4
1244,"X096",2,6
1244,"X097",0,1
1244,"X098",3,8
1244,"X099",4,11
1244,"X100",4,10
1245,"X001",1,2
1245,"X002",2,5
1245,"X003",5,12
1245,"X004",1,2
1245,"X005",3,8
1245,"X006",2,4
1245,"X007",1,2
1245,"X008",3,8
1245,"X009",1,2
1245,"X010",0,0
1245,"X011",5,12
1245,"X012",2,5
1245,"X013",4,10
1245,"X014",4,9
1245,"X015",1,2
1245,"X016",3,8
1245,"X017",4,9
1245,"X018",3,8
1245,"X019",2,6
1245,"X020",4,10
1245,"X021",2,6
1245,"X022",2,6
1245,"X023",1,2
1245,"X024",0,1
1245,"X025",0,1
1245,"X026",2,5
1245,"X027",0,1
1245,"X028",2,5
1245,"X029",1,2
1245,"X030",2,6
1245,"X031",2,5
1245,"X032",4,9
1245,"X033",4,9
1245,"X034",1,2
1245,"X035",3,8
1245,"X036",0,1
1245,"X037",2,5
1245,"X038",2,4
1245,"X039",5,12
1245,"X040",2,6
1245,"X041",3,8
1245,"X042",2,5
1245,"X043",1,2
1245,"X044",2,6
1245,"X045",2,5
1245,"X046",4,9
1245,"X047",2,6
1245,"X048",2,4
1245,"X049",2,5
1245,"X050",4,10
1245,"X051",3,8
1245,"X052",4,10
1245,"X053",0,1
1245,"X054",1,2
1245,"X055",2,5
1245,"X056",0,0
1245,"X057",4,10
1245,"X058",3,8
1245,"X059",0,1
1245,"X060",0,0
1245,"X061",4,11
1245,"X062",0,0
1245,"X063",2,4
1245,"X064",4,9
1245,"X065",0,0
1245,"X066",2,4
1245,"X067",4,9
1245,"X068",5,12
1245,"X069",2,4
1245,"X070",2,5
1245,"X071",1,2
1245,"X072",2,6
1245,"X073",0,1
1245,"X074",2,4
1245,"X075",3,8
1245,"X076",0,1
1245,"X077",2,4
1245,"X078",4,9
1245,"X079",4,10
1245,"X080",4,11
1245,"X081",2,5
1245,"X082",4,10
1245,"X083",2,5
1245,"X084",3,8
1245,"X085",5,12
1245,"X086",4,10
1245,"X087",1,2
1245,"X088",4,9
1245,"X089",3,8
1245,"X090",1,2
1245,"X091",3,8
1245,"X092",1,2
1245,"X093",3,8
1245,"X094",0,1
1245,"X095",4,10
1245,"X096",5,12
1245,"X097",5,12
1245,"X098",5,12
1245,"X099",1,2
1245,"X100",4,9
1246,"X001",4,9
1246,"X002",2,5
1246,"X003",0,1
1246,"X004",4,11
1246,"X005",1,2
1246,"X006",4,9
1246,"X007",0,0
1246,"X008",2,5
1246,"X009",2,5
1246,"X010",4,9
1246,"X011",1,2
1246,"X012",4,11
1246,"X013",1,2
1246,"X014",3,8
1246,"X015",1,2
1246,"X016",4,10
1246,"X017",4,10
1246,"X018",4,9
1246,"X019",2,5
1246,"X020",2,6
1246,"X021",4,9
1246,"X022",2,6
1246,"X023",0,1
1246,"X024",5,12
1246,"X025",2,4
1246,"X026",2,4
1246,"X027",5,12
1246,"X028",0,0
1246,"X029",2,6
1246,"X030",2,5
1246,"X031",0,0
1246,"X032",0,0
1246,"X033",2,4
1246,"X034",4,10
1246,"X035",4,11
1246,"X036",2,4
1246,"X037",0,1
1246,"X038",1,2
1246,"X039",5,12
1246,"X040",2,6
1246,"X041",1,2
1246,"X042",0,0
1246,"X043",0,1
1246,"X044",4,11
1246,"X045",4,10
1246,"X046",1,2
1246,"X047",0,0
1246,"X048",3,8
1246,"X049",4,10
1246,"X050",2,6
1246,"X051",3,8
1246,"X052",2,4
1246,"X053",0,1
1246,"X054",3,8
1246,"X055",2,6
1246,"X056",2,4
1246,"X057",0,0
1246,"X058",3,8
1246,"X059",4,9
1246,"X060",4,9
1246,"X061",2,6
1246,"X062",4,11
1246,"X063",0,1
1246,"X064",2,6
1246,"X065",0,0
1246,"X066",1,2
1246,"X067",2,6
1246,"X068",4,11
1246,"X069",4,11
1246,"X070",3,8
1246,"X071",5,12
1246,"X072",4,10
1246,"X073",2,4
1246,"X074",5,12
1246,"X075",0,0
1246,"X076",2,5
1246,"X077",1,2
1246,"X078",2,6
1246,"X079",4,9
1246,"X080",5,12
1246,"X081",2,6
1246,"X082",2,5
1246,"X083",4,11
1246,"X084",4,9
1246,"X085",2,4
1246,"X086",0,1
1246,"X087",0,0
1246,"X088",3,8
1246,"X089",2,4
1246,"X090",0,0
1246,"X091",2,5
1246,"X092",4,11
1246,"X093",4,11
1246,"X094",1,2
1246,"X095",0,1
1246,"X096",5,12
1246,"X097",0,0
1246,"X098",2,5
1246,"X099",4,11
1246,"X100",5,12
1247,"X001",5,12
1247,"X002",2,4
1247,"X003",5,12
1247,"X004",1,2
1247,"X005",5,12
1247,"X006",5,12
1247,"X007",0,1
1247,"X008",3,8
1247,"X009",2,6
1247,"X010",0,0
1247,"X011",4,9
1247,"X012",4,9
1247,"X013",1,2
1247,"X014",2,4
1247,"X015",5,12
1247,"X016",2,5
1247,"X017",0,1
1247,"X018",4,9
1247,"X019",2,6
1247,"X020",4,11
1247,"X021",5,12
1247,"X022",5,12
1247,"X023",1,2
1247,"X024",2,6
1247,"X025",4,9
1247,"X026",4,11
1247,"X027",2,5
1247,"X028",4,9
1247,"X029",5,12
1247,"X030",1,2
1247,"X031",3,8
1247,"X032",2,5
1247,"X033",2,4
1247,"X034",4,9
1247,"X035",0,0
1247,"X036",4,9
1247,"X037",2,5
1247,"X038",0,0
1247,"X039",0,0
1247,"X040",3,8
1247,"X041",1,2
1247,"X042",4,11
1247,"X043",3,8
1247,"X044",2,4
1247,"X045",4,11
1247,"X046",0,0
1247,"X047",2,5
1247,"X048",2,5
1247,"X049",2,5
1247,"X050",4,9
1247,"X051",2,4
1247,"X052",2,5
1247,"X053",5,12
1247,"X054",5,12
1247,"X055",0,1
1247,"X056",2,6
1247,"X057",1,2
1247,"X058",2,6
1247,"X059",4,10
1247,"X060",3,8
1247,"X061",2,5
1247,"X062",5,12
1247,"X063",0,1
1247,"X064",2,4
1247,"X065",4,11
1247,"X066",2,6
1247,"X067",4,11
1247,"X068",0,0
1247,"X069",2,5
1247,"X070",0,0
1247,"X071",2,6
1247,"X072",1,2
1247,"X073",2,6
1247,"X074",4,11
1247,"X075",1,2
1247,"X076",4,9
1247,"X077",4,10
1247,"X078",0,0
1247,"X079",3,8
1247,"X080",4,9
1247,"X081",4,10
1247,"X082",2,4
1247,"X083",2,6
1247,"X084",4,10
1247,"X085",0,1
1247,"X086",4,11
1247,"X087",4,9
1247,"X088",2,4
1247,"X089",3,8
1247,"X090",4,9
1247,"X091",4,10
1247,"X092",4,10
1247,"X093",0,1
1247,"X094",4,11
1247,"X095",2,6
1247,"X096",4,11
1247,"X097",3,8
1247,"X098",3,8
1247,"X099",1,2
1247,"X100",3,8
1248,"X001",3,8
1248,"X002",4,9
1248,"X003",2,6
1248,"X004",0,0
1248,"X005",5,12
1248,"X006",4,11
1248,"X007",4,9
1248,"X008",2,6
1248,"X009",0,1
1248,"X010",1,2
1248,"X011",4,9
1248,"X012",1,2
1248,"X013",0,1
1248,"X014",2,4
1248,"X015",2,6
1248,"X016",4,9
1248,"X017",2,5
1248,"X018",4,11
1248,"X019",4,11
1248,"X020",1,2
1248,"X021",0,1
1248,"X022",5,12
1248,"X023",0,1
1248,"X024",3,8
1248,"X025",5,12
1248,"X026",4,10
1248,"X027",2,4
1248,"X028",5,12
1248,"X029",4,10
1248,"X030",1,2
1248,"X031",4,9
1248,"X032",4,11
1248,"X033",2,6
1248,"X034",1,2
1248,"X035",2,6
1248,"X036",4,9
1248,"X037",2,4
1248,"X038",4,11
1248,"X039",2,6
1248,"X040",0,1
1248,"X041",2,4
1248,"X042",5,12
1248,"X043",2,6
1248,"X044",4,11
1248,"X045",3,8
1248,"X046",2,4
1248,"X047",2,4
1248,"X048",0,1
1248,"X049",2,6
1248,"X050",5,12
1248,"X051",5,12
1248,"X052",4,11
1248,"X053",2,6
1248,"X054",4,9
1248,"X055",1,2
1248,"X056",4,10
1248,"X057",2,5
1248,"X058",2,5
1248,"X059",4,9
1248,"X060",2,6
1248,"X061",4,9
1248,"X062",2,5
1248,"X063",1,2
1248,"X064",1,2
1248,"X065",4,10
1248,"X066",2,5
1248,"X067",3,8
1248,"X068",4,11
1248,"X069",1,2
1248,"X070",5,12
1248,"X071",3,8
1248,"X072",2,6
1248,"X073",1,2
1248,"X074",0,1
1248,"X075",2,6
1248,"X076",5,12
1248,"X077",2,5
1248,"X078",5,12
1248,"X079",0,1
1248,"X080",5,12
1248,"X081",1,2
1248,"X082",5,12
1248,"X083",3,8
1248,"X084",5,12
1248,"X085",4,11
1248,"X086",2,4
1248,"X087",2,5
1248,"X088",5,12
1248,"X089",2,5
1248,"X090",2,6
1248,"X091",5,12
1248,"X092",0,1
1248,"X093",0,1
1248,"X094",2,6
1248,"X095",0,1
1248,"X096",4,10
1248,"X097",4,9
1248,"X098",2,6
1248,"X099",2,5
1248,"X100",3,8
1249,"X001",1,2
1249,"X002",3,8
1249,"X003",4,11
1249,"X004",2,5
1249,"X005",2,5
1249,"X006",2,6
1249,"X007",3,8
1249,"X008",5,12
1249,"X009",2,5
1249,"X010",4,10
1249,"X011",4,11
1249,"X012",2,6
1249,"X013",4,9
1249,"X014",4,10
1249,"X015",2,4
1249,"X016",0,0
1249,"X017",2,6
1249,"X018",0,0
1249,"X019",4,9
1249,"X020",4,11
1249,"X021",0,0
1249,"X022",4,9
1249,"X023",0,0
1249,"X024",2,4
1249,"X025",3,8
1249,"X026",3,8
1249,"X027",3,8
1249,"X028",5,12
1249,"X029",4,11
1249,"X030",1,2
1249,"X031",0,1
1249,"X032",0,1
1249,"X033",2,6
1249,"X034",5,12
1249,"X035",4,9
1249,"X036",0,0
1249,"X037",0,1
1249,"X038",4,9
1249,"X039",2,5
1249,"X040",4,9
1249,"X041",1,2
1249,"X042",4,9
1249,"X043",2,6
1249,"X044",0,0
1249,"X045",4,10
1249,"X046",4,11
1249,"X047",0,0
1249,"X048",0,0
1249,"X049",4,11
1249,"X050",4,9
1249,"X051",1,2
1249,"X052",2,6
1249,"X053",2,4
1249,"X054",2,6
1249,"X055",4,11
1249,"X056",4,9
1249,"X057",4,10
1249,"X058",4,9
1249,"X059",4,10
1249,"X060",2,5
1249,"X061",2,4
1249,"X062",4,10
1249,"X063",2,4
1249,"X064",4,9
1249,"X065",0,1
1249,"X066",2,4
1249,"X067",4,9
1249,"X068",3,8
1249,"X069",0,1
1249,"X070",2,6
1249,"X071",3,8
1249,"X072",2,6
1249,"X073",0,0
1249,"X074",1,2
1249,"X075",4,11
1249,"X076",3,8
1249,"X077",3,8
1249,"X078",2,4
1249,"X079",1,2
1249,"X080",2,4
1249,"X081",4,11
1249,"X082",5,12
1249,"X083",4,9
1249,"X084",0,1
1249,"X085",4,11
1249,"X086",2,4
1249,"X087",1,2
1249,"X088",4,9
1249,"X089",2,6
1249,"X090",0,1
1249,"X091",5,12
1249,"X092",0,0
1249,"X093",2,6
1249,"X094",2,4
1249,"X095",2,4
1249,"X096",1,2
1249,"X097",4,11
1249,"X098",4,9
1249,"X099",2,6
1249,"X100",2,6
1250,"X001",1,2
1250,"X002",4,11
1250,"X003",0,1
1250,"X004",2,6
1250,"X005",0,0
1250,"X006",5,12
1250,"X007",4,10
1250,"X008",5,12
1250,"X009",3,8
1250,"X010",2,6
1250,"X011",1,2
1250,"X012",0,1
1250,"X013",2,6
1250,"X014",4,11
1250,"X015",0,0
1250,"X016",4,10
1250,"X017",4,9
1250,"X018",4,10
1250,"X019",0,1
1250,"X020",4,10
1250,"X021",2,5
1250,"X022",4,11
1250,"X023",1,2
1250,"X024",1,2
1250,"X025",4,10
1250,"X026",0,0
1250,"X027",2,5
1250,"X028",5,12
1250,"X029",4,10
1250,"X030",0,1
1250,"X031",4,10
1250,"X032",4,11
1250,"X033",2,4
1250,"X034",3,8
1250,"X035",2,4
1250,"X036",0,1
1250,"X037",5,12
1250,"X038",2,4
1250,"X039",5,12
1250,"X040",4,9
1250,"X041",3,8
1250,"X042",3,8
1250,"X043",2,4
1250,"X044",2,6
1250,"X045",3,8
1250,"X046",2,4
1250,"X047",3,8
1250,"X048",2,5
1250,"X049",3,8
1250,"X050",2,4
1250,"X051",2,5
1250,"X052",2,4
1250,"X053",4,11
1250,"X054",0,0
1250,"X055",2,4
1250,"X056",4,10
1250,"X057",2,4
1250,"X058",0,0
1250,"X059",0,0
1250,"X060",4,10
1250,"X061",5,12
1250,"X062",1,2
1250,"X063",3,8
1250,"X064",2,4
1250,"X065",4,10
1250,"X066",2,6
1250,"X067",4,11
1250,"X068",2,6
1250,"X069",2,6
1250,"X070",2,4
1250,"X071",2,6
1250,"X072",5,12
1250,"X073",4,10
1250,"X074",1,2
1250,"X075",2,5
1250,"X076",2,4
1250,"X077",2,5
1250,"X078",2,4
1250,"X079",0,1
1250,"X080",4,9
1250,"X081",0,0
1250,"X082",0,0
1250,"X083",4,9
1250,"X084",2,6
1250,"X085",1,2
1250,"X086",2,5
1250,"X087",0,1
1250,"X088",4,11
1250,"X089",0,1
1250,"X090",4,11
1250,"X091",5,12
1250,"X092",2,4
1250,"X093",2,4
1250,"X094",0,0
1250,"X095",5,12
1250,"X096",4,10
1250,"X097",0,0
1250,"X098",4,11
1250,"X099",3,8
1250,"X100",4,10
1251,"X001",4,9
1251,"X002",5,12
1251,"X003",0,0
1251,"X004",2,5
1251,"X005",3,8
1251,"X006",2,6
1251,"X007",0,0
1251,"X008",4,10
1251,"X009",2,6
1251,"X010",2,4
1251,"X011",0,1
1251,"X012",4,9
1251,"X013",4,9
1251,"X014",0,1
1251,"X015",4,10
1251,"X016",3,8
1251,"X017",2,6
1251,"X018",2,4
1251,"X019",0,0
1251,"X020",0,0
1251,"X021",0,0
1251,"X022",1,2
1251,"X023",4,11
1251,"X024",3,8
1251,"X025",1,2
1251,"X026",4,11
1251,"X027",0,1
1251,"X028",4,10
1251,"X029",2,6
1251,"X030",0,0
1251,"X031",2,4
1251,"X032",4,10
1251,"X033",0,1
1251,"X034",2,4
1251,"X035",2,6
1251,"X036",2,5
1251,"X037",0,1
1251,"X038",1,2
1251,"X039",5,12
1251,"X040",2,5
1251,"X041",4,10
1251,"X042",5,12
1251,"X043",4,10
1251,"X044",2,4
1251,"X045",0,0
1251,"X046",2,6
1251,"X047",2,6
1251,"X048",0,1
1251,"X049",2,4
1251,"X050",2,4
1251,"X051",2,4
1251,"X052",5,12
1251,"X053",3,8
1251,"X054",4,10
1251,"X055",1,2
1251,"X056",1,2
1251,"X057",3,8
1251,"X058",5,12
1251,"X059",4,11
1251,"X060",5,12
1251,"X061",1,2
1251,"X062",4,10
1251,"X063",4,10
1251,"X064",1,2
1251,"X065",3,8
1251,"X066",5,12
1251,"X067",5,12
1251,"X068",2,5
1251,"X069",1,2
1251,"X070",2,5
1251,"X071",4,10
1251,"X072",2,4
1251,"X073",1,2
